Month,Day,Year,Home Team,Away Team,Home Score,Away Score,Overtime Periods,Game Type
10,19,2021,Bucks,Nets,127,104,0,RS
10,19,2021,Lakers,Warriors,114,121,0,RS
10,20,2021,Knicks,Celtics,138,134,2,RS
10,20,2021,Grizzlies,Cavaliers,132,121,0,RS
10,20,2021,Hornets,Pacers,123,122,0,RS
10,20,2021,Pistons,Bulls,88,94,0,RS
10,20,2021,Raptors,Wizards,83,98,0,RS
10,20,2021,Timberwolves,Rockets,124,106,0,RS
10,20,2021,Pelicans,76ers,97,117,0,RS
10,20,2021,Spurs,Magic,123,97,0,RS
10,20,2021,Jazz,Thunder,107,86,0,RS
10,20,2021,Suns,Nuggets,98,110,0,RS
10,20,2021,Trail Blazers,Kings,121,124,0,RS
10,21,2021,Hawks,Mavericks,113,87,0,RS
10,21,2021,Heat,Bucks,137,95,0,RS
10,21,2021,Warriors,Clippers,115,113,0,RS
10,22,2021,Celtics,Raptors,83,115,0,RS
10,22,2021,Cavaliers,Hornets,112,123,0,RS
10,22,2021,Magic,Knicks,96,121,0,RS
10,22,2021,Wizards,Pacers,135,134,1,RS
10,22,2021,76ers,Nets,109,114,0,RS
10,22,2021,Bulls,Pelicans,128,112,0,RS
10,22,2021,Rockets,Thunder,124,91,0,RS
10,22,2021,Nuggets,Spurs,102,96,0,RS
10,22,2021,Lakers,Suns,105,115,0,RS
10,22,2021,Kings,Jazz,101,110,0,RS
10,23,2021,Cavaliers,Hawks,101,95,0,RS
10,23,2021,Pacers,Heat,102,91,1,RS
10,23,2021,Raptors,Mavericks,95,103,0,RS
10,23,2021,Bulls,Pistons,97,82,0,RS
10,23,2021,Timberwolves,Pelicans,96,89,0,RS
10,23,2021,Spurs,Bucks,111,121,0,RS
10,23,2021,Trail Blazers,Suns,134,105,0,RS
10,23,2021,Clippers,Grizzlies,114,120,0,RS
10,24,2021,Nets,Hornets,95,111,0,RS
10,24,2021,Rockets,Celtics,97,107,0,RS
10,24,2021,Knicks,Magic,104,110,0,RS
10,24,2021,Thunder,76ers,103,115,0,RS
10,24,2021,Kings,Warriors,107,119,0,RS
10,24,2021,Lakers,Grizzlies,121,118,0,RS
10,25,2021,Hornets,Celtics,129,140,1,RS
10,25,2021,Pacers,Bucks,109,119,0,RS
10,25,2021,Hawks,Pistons,122,104,0,RS
10,25,2021,Nets,Wizards,104,90,0,RS
10,25,2021,Heat,Magic,107,90,0,RS
10,25,2021,Raptors,Bulls,108,111,0,RS
10,25,2021,Timberwolves,Pelicans,98,107,0,RS
10,25,2021,Nuggets,Cavaliers,87,99,0,RS
10,25,2021,Clippers,Trail Blazers,116,86,0,RS
10,26,2021,Knicks,76ers,112,99,0,RS
10,26,2021,Thunder,Warriors,98,106,0,RS
10,26,2021,Spurs,Lakers,121,125,1,RS
10,26,2021,Mavericks,Rockets,116,106,0,RS
10,26,2021,Jazz,Nuggets,122,110,0,RS
10,27,2021,Celtics,Wizards,107,116,0,RS
10,27,2021,Trail Blazers,Grizzlies,116,96,0,RS
10,27,2021,Magic,Hornets,111,120,0,RS
10,27,2021,Nets,Heat,93,106,0,RS
10,27,2021,Raptors,Pacers,118,100,0,RS
10,27,2021,Pelicans,Hawks,99,102,0,RS
10,27,2021,Bucks,Timberwolves,108,113,0,RS
10,27,2021,Thunder,Lakers,123,115,0,RS
10,27,2021,Suns,Kings,107,110,0,RS
10,27,2021,Clippers,Cavaliers,79,92,0,RS
10,28,2021,Warriors,Grizzlies,101,104,1,RS
10,28,2021,76ers,Pistons,110,102,0,RS
10,28,2021,Wizards,Hawks,122,111,0,RS
10,28,2021,Bulls,Knicks,103,104,0,RS
10,28,2021,Rockets,Jazz,91,122,0,RS
10,28,2021,Mavericks,Spurs,104,99,0,RS
10,29,2021,Raptors,Magic,110,109,0,RS
10,29,2021,Nets,Pacers,105,98,0,RS
10,29,2021,Heat,Hornets,114,99,0,RS
10,29,2021,Pelicans,Kings,109,113,0,RS
10,29,2021,Nuggets,Mavericks,106,75,0,RS
10,29,2021,Trail Blazers,Clippers,111,92,0,RS
10,29,2021,Lakers,Cavaliers,113,101,0,RS
10,30,2021,Wizards,Celtics,115,112,2,RS
10,30,2021,Grizzlies,Heat,103,129,0,RS
10,30,2021,Pistons,Magic,110,103,0,RS
10,30,2021,Pelicans,Knicks,117,123,0,RS
10,30,2021,Pacers,Raptors,94,97,0,RS
10,30,2021,76ers,Hawks,122,94,0,RS
10,30,2021,Bulls,Jazz,107,99,0,RS
10,30,2021,Bucks,Spurs,102,93,0,RS
10,30,2021,Warriors,Thunder,103,82,0,RS
10,30,2021,Timberwolves,Nuggets,91,93,0,RS
10,30,2021,Suns,Cavaliers,101,92,0,RS
10,31,2021,Mavericks,Kings,105,99,0,RS
10,31,2021,Hornets,Trail Blazers,125,113,0,RS
10,31,2021,Bucks,Jazz,95,107,0,RS
10,31,2021,Nets,Pistons,117,91,0,RS
10,31,2021,Lakers,Rockets,95,85,0,RS
11,1,2021,Celtics,Bulls,114,128,0,RS
11,1,2021,Grizzlies,Nuggets,106,97,0,RS
11,1,2021,Hornets,Cavaliers,110,113,0,RS
11,1,2021,Pacers,Spurs,131,118,0,RS
11,1,2021,76ers,Trail Blazers,113,103,0,RS
11,1,2021,Hawks,Wizards,118,111,0,RS
11,1,2021,Knicks,Raptors,103,113,0,RS
11,1,2021,Timberwolves,Magic,97,115,0,RS
11,1,2021,Clippers,Thunder,99,94,0,RS
11,2,2021,Pistons,Bucks,89,117,0,RS
11,2,2021,Mavericks,Heat,110,125,0,RS
11,2,2021,Jazz,Kings,119,113,0,RS
11,2,2021,Suns,Pelicans,112,100,0,RS
11,2,2021,Lakers,Rockets,119,117,0,RS
11,3,2021,Magic,Celtics,79,92,0,RS
11,3,2021,Grizzlies,Nuggets,108,106,0,RS
11,3,2021,Timberwolves,Clippers,115,126,0,RS
11,3,2021,Spurs,Mavericks,108,109,0,RS
11,3,2021,Warriors,Hornets,114,92,0,RS
11,3,2021,Kings,Pelicans,112,99,0,RS
11,3,2021,Pacers,Knicks,111,98,0,RS
11,3,2021,Cavaliers,Trail Blazers,107,104,0,RS
11,3,2021,76ers,Bulls,103,98,0,RS
11,3,2021,Wizards,Raptors,100,109,0,RS
11,3,2021,Nets,Hawks,117,108,0,RS
11,4,2021,Heat,Celtics,78,95,0,RS
11,4,2021,Pistons,76ers,98,109,0,RS
11,4,2021,Hawks,Jazz,98,116,0,RS
11,4,2021,Suns,Rockets,123,111,0,RS
11,4,2021,Lakers,Thunder,104,107,0,RS
11,5,2021,Pistons,Nets,90,96,0,RS
11,5,2021,Magic,Spurs,89,102,0,RS
11,5,2021,Wizards,Grizzlies,115,87,0,RS
11,5,2021,Raptors,Cavaliers,101,102,0,RS
11,5,2021,Bucks,Knicks,98,113,0,RS
11,5,2021,Timberwolves,Clippers,84,104,0,RS
11,5,2021,Warriors,Pelicans,126,85,0,RS
11,5,2021,Trail Blazers,Pacers,110,106,0,RS
11,5,2021,Kings,Hornets,140,110,0,RS
11,6,2021,Nuggets,Rockets,95,94,0,RS
11,6,2021,Heat,Jazz,118,115,0,RS
11,6,2021,Bulls,76ers,105,114,0,RS
11,6,2021,Mavericks,Celtics,107,104,0,RS
11,6,2021,Suns,Hawks,121,117,0,RS
11,6,2021,Trail Blazers,Lakers,105,90,0,RS
11,7,2021,Raptors,Nets,103,116,0,RS
11,7,2021,Knicks,Cavaliers,109,126,0,RS
11,7,2021,Magic,Jazz,107,100,0,RS
11,7,2021,Wizards,Bucks,101,94,0,RS
11,7,2021,Kings,Pacers,91,94,0,RS
11,7,2021,Thunder,Spurs,99,94,0,RS
11,7,2021,Warriors,Rockets,120,107,0,RS
11,7,2021,Clippers,Hornets,120,106,0,RS
11,8,2021,Grizzlies,Timberwolves,125,118,1,RS
11,8,2021,76ers,Knicks,96,103,0,RS
11,8,2021,Bulls,Nets,118,95,0,RS
11,8,2021,Mavericks,Pelicans,108,92,0,RS
11,8,2021,Nuggets,Heat,113,96,0,RS
11,8,2021,Warriors,Hawks,127,113,0,RS
11,8,2021,Kings,Suns,104,109,0,RS
11,8,2021,Lakers,Hornets,126,123,1,RS
11,9,2021,76ers,Bucks,109,118,0,RS
11,9,2021,Jazz,Hawks,110,98,0,RS
11,9,2021,Clippers,Trail Blazers,117,109,0,RS
11,10,2021,Cavaliers,Wizards,94,97,0,RS
11,10,2021,Magic,Nets,90,123,0,RS
11,10,2021,Celtics,Raptors,104,88,0,RS
11,10,2021,Knicks,Bucks,100,112,0,RS
11,10,2021,Rockets,Pistons,104,112,0,RS
11,10,2021,Bulls,Mavericks,117,107,0,RS
11,10,2021,Grizzlies,Hornets,108,118,0,RS
11,10,2021,Pelicans,Thunder,100,108,0,RS
11,10,2021,Spurs,Kings,136,117,0,RS
11,10,2021,Nuggets,Pacers,101,98,0,RS
11,10,2021,Suns,Trail Blazers,119,109,0,RS
11,10,2021,Warriors,Timberwolves,123,110,0,RS
11,10,2021,Lakers,Heat,120,117,1,RS
11,11,2021,76ers,Raptors,109,115,0,RS
11,11,2021,Jazz,Pacers,100,111,0,RS
11,11,2021,Clippers,Heat,112,109,0,RS
11,12,2021,Celtics,Bucks,122,113,1,RS
11,12,2021,Grizzlies,Suns,94,119,0,RS
11,12,2021,Hornets,Knicks,104,96,0,RS
11,12,2021,Cavaliers,Pistons,98,78,0,RS
11,12,2021,Rockets,Trail Blazers,92,104,0,RS
11,12,2021,Pelicans,Nets,112,120,0,RS
11,12,2021,Thunder,Kings,105,103,0,RS
11,12,2021,Spurs,Mavericks,109,123,0,RS
11,12,2021,Nuggets,Hawks,105,96,0,RS
11,12,2021,Warriors,Bulls,119,93,0,RS
11,12,2021,Timberwolves,Lakers,83,107,0,RS
11,13,2021,Jazz,Heat,105,111,0,RS
11,13,2021,Pacers,76ers,118,113,0,RS
11,13,2021,Magic,Wizards,92,104,0,RS
11,13,2021,Pelicans,Grizzlies,112,101,0,RS
11,13,2021,Raptors,Pistons,121,127,0,RS
11,13,2021,Cavaliers,Celtics,91,89,0,RS
11,13,2021,Clippers,Timberwolves,129,102,0,RS
11,14,2021,Lakers,Spurs,114,106,0,RS
11,14,2021,Hawks,Bucks,120,100,0,RS
11,14,2021,Hornets,Warriors,106,102,0,RS
11,14,2021,Rockets,Suns,89,115,0,RS
11,14,2021,Thunder,Nets,96,120,0,RS
11,14,2021,Nuggets,Trail Blazers,124,95,0,RS
11,14,2021,Clippers,Bulls,90,100,0,RS
11,15,2021,Cavaliers,Celtics,92,98,0,RS
11,15,2021,Pistons,Kings,107,129,0,RS
11,15,2021,Wizards,Pelicans,105,100,0,RS
11,15,2021,Hawks,Magic,129,111,0,RS
11,15,2021,Knicks,Pacers,92,84,0,RS
11,15,2021,Mavericks,Nuggets,111,101,0,RS
11,15,2021,Grizzlies,Rockets,136,102,0,RS
11,15,2021,Timberwolves,Suns,96,99,0,RS
11,15,2021,Thunder,Heat,90,103,0,RS
11,15,2021,Trail Blazers,Raptors,118,113,0,RS
11,15,2021,Lakers,Bulls,103,121,0,RS
11,16,2021,Nets,Warriors,99,117,0,RS
11,16,2021,Jazz,76ers,120,85,0,RS
11,16,2021,Clippers,Spurs,106,92,0,RS
11,17,2021,Hornets,Wizards,97,87,0,RS
11,17,2021,Pistons,Pacers,97,89,0,RS
11,17,2021,Hawks,Celtics,110,99,0,RS
11,17,2021,Nets,Cavaliers,109,99,0,RS
11,17,2021,Heat,Pelicans,113,98,0,RS
11,17,2021,Knicks,Magic,98,104,0,RS
11,17,2021,Bucks,Lakers,109,102,0,RS
11,17,2021,Timberwolves,Kings,107,97,0,RS
11,17,2021,Thunder,Rockets,101,89,0,RS
11,17,2021,Suns,Mavericks,105,98,0,RS
11,17,2021,Trail Blazers,Bulls,112,107,0,RS
11,18,2021,Cavaliers,Warriors,89,104,0,RS
11,18,2021,Heat,Wizards,112,97,0,RS
11,18,2021,Grizzlies,Clippers,120,108,0,RS
11,18,2021,Timberwolves,Spurs,115,90,0,RS
11,18,2021,Nuggets,76ers,89,103,0,RS
11,18,2021,Jazz,Raptors,119,103,0,RS
11,19,2021,Hornets,Pacers,121,118,0,RS
11,19,2021,Pistons,Warriors,102,105,0,RS
11,19,2021,Celtics,Lakers,130,108,0,RS
11,19,2021,Nets,Magic,115,113,0,RS
11,19,2021,Bucks,Thunder,96,89,0,RS
11,19,2021,Pelicans,Clippers,94,81,0,RS
11,19,2021,Nuggets,Bulls,108,114,0,RS
11,19,2021,Suns,Mavericks,112,104,0,RS
11,19,2021,Kings,Raptors,89,108,0,RS
11,20,2021,Knicks,Rockets,106,99,0,RS
11,20,2021,Pacers,Pelicans,111,94,0,RS
11,20,2021,Wizards,Heat,103,100,0,RS
11,20,2021,Hawks,Hornets,115,105,0,RS
11,20,2021,Celtics,Thunder,111,105,0,RS
11,20,2021,Bucks,Magic,117,108,0,RS
11,20,2021,Timberwolves,Grizzlies,138,95,0,RS
11,20,2021,Trail Blazers,76ers,118,111,0,RS
11,20,2021,Kings,Jazz,105,123,0,RS
11,21,2021,Clippers,Mavericks,97,91,0,RS
11,21,2021,Pistons,Lakers,116,121,0,RS
11,21,2021,Bulls,Knicks,109,103,0,RS
11,21,2021,Suns,Nuggets,126,97,0,RS
11,21,2021,Warriors,Raptors,119,104,0,RS
11,22,2021,Cavaliers,Nets,112,117,0,RS
11,22,2021,Wizards,Hornets,103,109,0,RS
11,22,2021,Hawks,Thunder,113,101,0,RS
11,22,2021,Celtics,Rockets,108,90,0,RS
11,22,2021,Bulls,Pacers,77,109,0,RS
11,22,2021,Bucks,Magic,123,92,0,RS
11,22,2021,Pelicans,Timberwolves,110,96,0,RS
11,22,2021,Spurs,Suns,111,115,0,RS
11,22,2021,Jazz,Grizzlies,118,119,0,RS
11,22,2021,Kings,76ers,92,102,0,RS
11,23,2021,Pistons,Heat,92,100,0,RS
11,23,2021,Knicks,Lakers,106,100,0,RS
11,23,2021,Trail Blazers,Nuggets,119,100,0,RS
11,23,2021,Clippers,Mavericks,104,112,1,RS
11,24,2021,Cavaliers,Suns,115,120,0,RS
11,24,2021,Pacers,Lakers,116,124,1,RS
11,24,2021,Magic,Hornets,99,106,0,RS
11,24,2021,Celtics,Nets,104,123,0,RS
11,24,2021,Rockets,Bulls,118,113,0,RS
11,24,2021,Grizzlies,Raptors,113,126,0,RS
11,24,2021,Bucks,Pistons,114,93,0,RS
11,24,2021,Timberwolves,Heat,113,101,0,RS
11,24,2021,Pelicans,Wizards,127,102,0,RS
11,24,2021,Thunder,Jazz,104,110,0,RS
11,24,2021,Spurs,Hawks,106,124,0,RS
11,24,2021,Warriors,76ers,116,96,0,RS
11,24,2021,Kings,Trail Blazers,125,121,0,RS
11,26,2021,Clippers,Pistons,107,96,0,RS
11,26,2021,Hornets,Timberwolves,133,115,0,RS
11,26,2021,Knicks,Suns,97,118,0,RS
11,26,2021,Magic,Bulls,88,123,0,RS
11,26,2021,Pacers,Raptors,114,97,0,RS
11,26,2021,Grizzlies,Hawks,100,132,0,RS
11,26,2021,Thunder,Wizards,99,101,0,RS
11,26,2021,Spurs,Celtics,96,88,0,RS
11,26,2021,Nuggets,Bucks,109,120,0,RS
11,26,2021,Jazz,Pelicans,97,98,0,RS
11,26,2021,Warriors,Trail Blazers,118,103,0,RS
11,26,2021,Lakers,Kings,137,141,3,RS
11,27,2021,76ers,Timberwolves,120,121,2,RS
11,27,2021,Hawks,Knicks,90,99,0,RS
11,27,2021,Nets,Suns,107,113,0,RS
11,27,2021,Cavaliers,Magic,105,92,0,RS
11,27,2021,Bulls,Heat,104,107,0,RS
11,27,2021,Rockets,Hornets,146,143,1,RS
11,27,2021,Mavericks,Wizards,114,120,0,RS
11,27,2021,Jazz,Pelicans,127,105,0,RS
11,28,2021,Clippers,Warriors,90,105,0,RS
11,28,2021,Pacers,Bucks,100,118,0,RS
11,28,2021,Raptors,Celtics,97,109,0,RS
11,28,2021,Grizzlies,Kings,128,101,0,RS
11,28,2021,Lakers,Pistons,106,110,0,RS
11,29,2021,76ers,Magic,101,96,0,RS
11,29,2021,Heat,Nuggets,111,120,0,RS
11,29,2021,Bulls,Hornets,133,119,0,RS
11,29,2021,Rockets,Thunder,102,89,0,RS
11,29,2021,Timberwolves,Pacers,100,98,0,RS
11,29,2021,Mavericks,Cavaliers,96,114,0,RS
11,29,2021,Spurs,Wizards,116,99,0,RS
11,29,2021,Jazz,Trail Blazers,129,107,0,RS
11,29,2021,Clippers,Pelicans,104,123,0,RS
11,30,2021,Nets,Knicks,112,110,0,RS
11,30,2021,Raptors,Grizzlies,91,98,0,RS
11,30,2021,Suns,Warriors,104,96,0,RS
11,30,2021,Trail Blazers,Pistons,110,92,0,RS
11,30,2021,Kings,Lakers,92,117,0,RS
12,1,2021,Pacers,Hawks,111,114,0,RS
12,1,2021,Magic,Nuggets,108,103,0,RS
12,1,2021,Wizards,Timberwolves,115,107,0,RS
12,1,2021,Celtics,76ers,88,87,0,RS
12,1,2021,Heat,Cavaliers,85,111,0,RS
12,1,2021,Bucks,Hornets,127,125,0,RS
12,1,2021,Pelicans,Mavericks,107,139,0,RS
12,1,2021,Thunder,Rockets,110,114,0,RS
12,1,2021,Clippers,Kings,115,124,0,RS
12,2,2021,Knicks,Bulls,115,119,0,RS
12,2,2021,Raptors,Bucks,97,93,0,RS
12,2,2021,Grizzlies,Thunder,152,79,0,RS
12,2,2021,Suns,Pistons,114,103,0,RS
12,2,2021,Trail Blazers,Spurs,83,114,0,RS
12,3,2021,Pacers,Heat,104,113,0,RS
12,3,2021,Wizards,Cavaliers,101,116,0,RS
12,3,2021,Hawks,76ers,96,98,0,RS
12,3,2021,Nets,Timberwolves,110,105,0,RS
12,3,2021,Rockets,Magic,118,116,0,RS
12,3,2021,Mavericks,Pelicans,91,107,0,RS
12,3,2021,Jazz,Celtics,137,130,0,RS
12,3,2021,Warriors,Suns,118,96,0,RS
12,3,2021,Lakers,Clippers,115,119,0,RS
12,4,2021,Knicks,Nuggets,99,113,0,RS
12,4,2021,Nets,Bulls,107,111,0,RS
12,4,2021,Bucks,Heat,124,102,0,RS
12,4,2021,Mavericks,Grizzlies,90,97,0,RS
12,4,2021,Warriors,Spurs,107,112,0,RS
12,4,2021,Trail Blazers,Celtics,117,145,0,RS
12,4,2021,Kings,Clippers,104,99,0,RS
12,5,2021,Cavaliers,Jazz,108,109,0,RS
12,5,2021,Hawks,Hornets,127,130,0,RS
12,5,2021,Raptors,Wizards,102,90,0,RS
12,5,2021,Rockets,Pelicans,118,108,0,RS
12,6,2021,Hornets,76ers,124,127,1,RS
12,6,2021,Pistons,Thunder,103,114,0,RS
12,6,2021,Pacers,Wizards,116,110,0,RS
12,6,2021,Heat,Grizzlies,90,105,0,RS
12,6,2021,Bulls,Nuggets,109,97,0,RS
12,6,2021,Bucks,Cavaliers,112,104,0,RS
12,6,2021,Timberwolves,Hawks,110,121,0,RS
12,6,2021,Suns,Spurs,108,104,0,RS
12,6,2021,Warriors,Magic,126,95,0,RS
12,6,2021,Trail Blazers,Clippers,90,102,0,RS
12,7,2021,Mavericks,Nets,99,102,0,RS
12,7,2021,Spurs,Knicks,109,121,0,RS
12,7,2021,Lakers,Celtics,117,102,0,RS
12,8,2021,Hornets,76ers,106,110,0,RS
12,8,2021,Cavaliers,Bulls,115,92,0,RS
12,8,2021,Pistons,Wizards,116,119,0,RS
12,8,2021,Pacers,Knicks,122,102,0,RS
12,8,2021,Heat,Bucks,113,104,0,RS
12,8,2021,Raptors,Thunder,109,110,0,RS
12,8,2021,Rockets,Nets,114,104,0,RS
12,8,2021,Grizzlies,Mavericks,96,104,0,RS
12,8,2021,Timberwolves,Jazz,104,136,0,RS
12,8,2021,Pelicans,Nuggets,114,120,0,RS
12,8,2021,Warriors,Trail Blazers,104,94,0,RS
12,8,2021,Kings,Magic,142,130,0,RS
12,8,2021,Clippers,Celtics,114,111,0,RS
12,9,2021,76ers,Jazz,96,118,0,RS
12,9,2021,Grizzlies,Lakers,108,95,0,RS
12,9,2021,Spurs,Nuggets,123,111,0,RS
12,10,2021,Hornets,Kings,124,123,0,RS
12,10,2021,Pacers,Mavericks,106,93,0,RS
12,10,2021,Hawks,Nets,105,113,0,RS
12,10,2021,Raptors,Knicks,90,87,0,RS
12,10,2021,Rockets,Bucks,114,123,0,RS
12,10,2021,Timberwolves,Cavaliers,106,123,0,RS
12,10,2021,Pelicans,Pistons,109,93,0,RS
12,10,2021,Thunder,Lakers,95,116,0,RS
12,10,2021,Suns,Celtics,111,90,0,RS
12,11,2021,Clippers,Magic,106,104,0,RS
12,11,2021,Wizards,Jazz,98,123,0,RS
12,11,2021,Cavaliers,Kings,117,103,0,RS
12,11,2021,Heat,Bulls,118,92,0,RS
12,11,2021,Grizzlies,Rockets,113,106,0,RS
12,11,2021,76ers,Warriors,102,93,0,RS
12,11,2021,Spurs,Nuggets,112,127,0,RS
12,12,2021,Knicks,Bucks,97,112,0,RS
12,12,2021,Pistons,Nets,104,116,0,RS
12,12,2021,Thunder,Mavericks,84,103,0,RS
12,12,2021,Spurs,Pelicans,112,97,0,RS
12,12,2021,Trail Blazers,Timberwolves,111,116,0,RS
12,12,2021,Lakers,Magic,106,94,0,RS
12,13,2021,Cavaliers,Heat,105,94,0,RS
12,13,2021,Pacers,Warriors,100,102,0,RS
12,13,2021,Raptors,Kings,124,101,0,RS
12,13,2021,Hawks,Rockets,126,132,0,RS
12,13,2021,Celtics,Bucks,117,103,0,RS
12,13,2021,Grizzlies,76ers,126,91,0,RS
12,13,2021,Mavericks,Hornets,120,96,0,RS
12,13,2021,Nuggets,Wizards,113,107,0,RS
12,13,2021,Clippers,Suns,111,95,0,RS
12,14,2021,Nets,Raptors,131,129,1,RS
12,14,2021,Knicks,Warriors,96,105,0,RS
12,14,2021,Trail Blazers,Suns,107,111,1,RS
12,15,2021,Cavaliers,Rockets,124,89,0,RS
12,15,2021,Magic,Hawks,99,111,0,RS
12,15,2021,76ers,Heat,96,101,0,RS
12,15,2021,Mavericks,Lakers,104,107,1,RS
12,15,2021,Bucks,Pacers,114,99,0,RS
12,15,2021,Thunder,Pelicans,110,113,0,RS
12,15,2021,Spurs,Hornets,115,131,0,RS
12,15,2021,Nuggets,Timberwolves,107,124,0,RS
12,15,2021,Jazz,Clippers,124,103,0,RS
12,15,2021,Trail Blazers,Grizzlies,103,113,0,RS
12,15,2021,Kings,Wizards,119,105,0,RS
12,16,2021,Pacers,Pistons,122,113,0,RS
12,16,2021,Nets,76ers,114,105,0,RS
12,16,2021,Rockets,Knicks,103,116,0,RS
